Array count,Array size,Sorter,Time
490,16,openmp sorting network,484300
490,16,sequential sorting network,474300
490,16,std::sort,271800
500,16,own sorting network,857577400
500,16,openmp sorting network,488500
500,16,sequential sorting network,482800
500,16,std::sort,276800
510,16,own sorting network,872057900
510,16,openmp sorting network,492200
510,16,sequential sorting network,501400
510,16,std::sort,282500
520,16,own sorting network,887991900
520,16,openmp sorting network,503100
520,16,sequential sorting network,505100
520,16,std::sort,293800
530,16,own sorting network,990749500
530,16,openmp sorting network,540800
530,16,sequential sorting network,511200
530,16,std::sort,291800
540,16,own sorting network,930332500
540,16,openmp sorting network,524700
540,16,sequential sorting network,531400
540,16,std::sort,296800
550,16,own sorting network,979199000
550,16,openmp sorting network,531300
550,16,sequential sorting network,541500
550,16,std::sort,304800
560,16,own sorting network,973827900
560,16,openmp sorting network,542400
560,16,sequential sorting network,540500
560,16,std::sort,308800
570,16,own sorting network,992445200
570,16,openmp sorting network,557700
570,16,sequential sorting network,550800
570,16,std::sort,321200
580,16,own sorting network,997378200
580,16,openmp sorting network,566400
580,16,sequential sorting network,559600
580,16,std::sort,316800
590,16,own sorting network,1015509600
590,16,openmp sorting network,574700
590,16,sequential sorting network,569600
590,16,std::sort,322600
600,16,own sorting network,1030034600
600,16,openmp sorting network,580300
600,16,sequential sorting network,586200
600,16,std::sort,335000
610,16,own sorting network,1066374000
610,16,openmp sorting network,607200
610,16,sequential sorting network,611800
610,16,std::sort,342100
620,16,own sorting network,1071977500
620,16,openmp sorting network,602300
620,16,sequential sorting network,626700
620,16,std::sort,340700
630,16,own sorting network,1139066000
630,16,openmp sorting network,653900
630,16,sequential sorting network,646600
630,16,std::sort,362700
640,16,own sorting network,1192992900
640,16,openmp sorting network,638300
640,16,sequential sorting network,649900
640,16,std::sort,360400
650,16,own sorting network,1134530800
650,16,openmp sorting network,712300
650,16,sequential sorting network,647800
650,16,std::sort,358700
660,16,own sorting network,1230193300
660,16,openmp sorting network,656100
660,16,sequential sorting network,698800
660,16,std::sort,364800
670,16,own sorting network,1230230000
670,16,openmp sorting network,657400
670,16,sequential sorting network,665900
670,16,std::sort,368700
680,16,own sorting network,1205114900
680,16,openmp sorting network,656700
680,16,sequential sorting network,667800
680,16,std::sort,423800
690,16,own sorting network,1179642900
690,16,openmp sorting network,678000
690,16,sequential sorting network,677700
690,16,std::sort,377900
700,16,own sorting network,1263461200
700,16,openmp sorting network,760300
700,16,sequential sorting network,737500
700,16,std::sort,442700
710,16,own sorting network,1344885300
710,16,openmp sorting network,706600
710,16,sequential sorting network,719100
710,16,std::sort,409400
720,16,own sorting network,1311115900
720,16,openmp sorting network,724700
720,16,sequential sorting network,753000
720,16,std::sort,432800
730,16,own sorting network,1426447300
730,16,openmp sorting network,735500
730,16,sequential sorting network,732200
730,16,std::sort,410100
740,16,own sorting network,1293129100
740,16,openmp sorting network,745600
740,16,sequential sorting network,733500
740,16,std::sort,440800
750,16,own sorting network,1323945000
750,16,openmp sorting network,775000
750,16,sequential sorting network,768600
750,16,std::sort,431700
760,16,own sorting network,1347672800
760,16,openmp sorting network,751100
760,16,sequential sorting network,768800
760,16,std::sort,436700
770,16,own sorting network,1358162400
770,16,openmp sorting network,794800
770,16,sequential sorting network,751800
770,16,std::sort,434100
780,16,own sorting network,1316118300
780,16,openmp sorting network,755500
780,16,sequential sorting network,758800
780,16,std::sort,426000
790,16,own sorting network,1340074800
790,16,openmp sorting network,787400
790,16,sequential sorting network,773500
790,16,std::sort,442400
800,16,own sorting network,1363198700
800,16,openmp sorting network,772400
800,16,sequential sorting network,773400
800,16,std::sort,450800
810,16,own sorting network,1395662000
810,16,openmp sorting network,781500
810,16,sequential sorting network,787700
810,16,std::sort,444700
820,16,own sorting network,1422951100
820,16,openmp sorting network,793800
820,16,sequential sorting network,798000
820,16,std::sort,450700
830,16,own sorting network,1417365400
830,16,openmp sorting network,809400
830,16,sequential sorting network,817200
830,16,std::sort,454200
840,16,own sorting network,1463472400
840,16,openmp sorting network,827600
840,16,sequential sorting network,865400
840,16,std::sort,475300
850,16,own sorting network,1625854700
850,16,openmp sorting network,820000
850,16,sequential sorting network,827400
850,16,std::sort,471100
860,16,own sorting network,1509662600
860,16,openmp sorting network,880300
860,16,sequential sorting network,832700
860,16,std::sort,475700
870,16,own sorting network,1503461600
870,16,openmp sorting network,847100
870,16,sequential sorting network,845200
870,16,std::sort,508400
880,16,own sorting network,1538048500
880,16,openmp sorting network,884000
880,16,sequential sorting network,881500
880,16,std::sort,496600
890,16,own sorting network,1545951000
890,16,openmp sorting network,854900
890,16,sequential sorting network,876600
890,16,std::sort,505100
900,16,own sorting network,1575863500
900,16,openmp sorting network,878000
900,16,sequential sorting network,896000
900,16,std::sort,545900
910,16,own sorting network,1591595600
910,16,openmp sorting network,879700
910,16,sequential sorting network,885200
910,16,std::sort,511400
920,16,own sorting network,1632592300
920,16,openmp sorting network,907800
920,16,sequential sorting network,896600
920,16,std::sort,520800
930,16,own sorting network,1670038000
930,16,openmp sorting network,947000
930,16,sequential sorting network,924900
930,16,std::sort,532000
940,16,own sorting network,1652832700
940,16,openmp sorting network,963500
940,16,sequential sorting network,932400
940,16,std::sort,529000
950,16,own sorting network,1659164300
950,16,openmp sorting network,933900
950,16,sequential sorting network,920000
950,16,std::sort,523700
960,16,own sorting network,1684309900
960,16,openmp sorting network,929400
960,16,sequential sorting network,932300
960,16,std::sort,534500
970,16,own sorting network,1693419600
970,16,openmp sorting network,960500
970,16,sequential sorting network,964300
970,16,std::sort,557000
980,16,own sorting network,1711372600
980,16,openmp sorting network,988000
980,16,sequential sorting network,949400
980,16,std::sort,543600
990,16,own sorting network,1739588800
990,16,openmp sorting network,958000
990,16,sequential sorting network,969200
990,16,std::sort,548400
1000,16,own sorting network,1743277900
1000,16,openmp sorting network,965800
1000,16,sequential sorting network,971400
1000,16,std::sort,559100
10,32,own sorting network,51378500
10,32,openmp sorting network,29500
10,32,sequential sorting network,29200
10,32,std::sort,18200
20,32,own sorting network,104998500
20,32,openmp sorting network,63400
20,32,sequential sorting network,56300
20,32,std::sort,34100
30,32,own sorting network,159029800
30,32,openmp sorting network,84100
30,32,sequential sorting network,85800
30,32,std::sort,51100
40,32,own sorting network,209649800
40,32,openmp sorting network,114600
40,32,sequential sorting network,112500
40,32,std::sort,66700
50,32,own sorting network,265420900
50,32,openmp sorting network,140000
50,32,sequential sorting network,140000
50,32,std::sort,82700
60,32,own sorting network,315527500
60,32,openmp sorting network,165700
60,32,sequential sorting network,172300
60,32,std::sort,98700
70,32,own sorting network,374219900
70,32,openmp sorting network,212700
70,32,sequential sorting network,199800
70,32,std::sort,116700
80,32,own sorting network,437360800
80,32,openmp sorting network,221800
80,32,sequential sorting network,315700
80,32,std::sort,132100
90,32,own sorting network,475996800
90,32,openmp sorting network,253900
90,32,sequential sorting network,250500
90,32,std::sort,147200
100,32,own sorting network,516660500
100,32,openmp sorting network,278100
100,32,sequential sorting network,280000
100,32,std::sort,162700
110,32,own sorting network,578084200
110,32,openmp sorting network,304500
110,32,sequential sorting network,306600
110,32,std::sort,187600
120,32,own sorting network,628465800
120,32,openmp sorting network,339500
120,32,sequential sorting network,334200
120,32,std::sort,195500
130,32,own sorting network,680417500
130,32,openmp sorting network,416900
130,32,sequential sorting network,374100
130,32,std::sort,217300
140,32,own sorting network,732267600
140,32,openmp sorting network,480000
140,32,sequential sorting network,398300
140,32,std::sort,299200
150,32,own sorting network,805008700
150,32,openmp sorting network,438100
150,32,sequential sorting network,543400
150,32,std::sort,254000
160,32,own sorting network,843952100
160,32,openmp sorting network,442100
160,32,sequential sorting network,454500
160,32,std::sort,260200
170,32,own sorting network,899078200
170,32,openmp sorting network,468800
170,32,sequential sorting network,481300
170,32,std::sort,275300
180,32,own sorting network,948666900
180,32,openmp sorting network,538900
180,32,sequential sorting network,540700
180,32,std::sort,306100
190,32,own sorting network,1056037300
190,32,openmp sorting network,566300
190,32,sequential sorting network,562600
190,32,std::sort,456000
200,32,own sorting network,1111198400
200,32,openmp sorting network,601100
200,32,sequential sorting network,603400
200,32,std::sort,441300
210,32,own sorting network,1195444200
210,32,openmp sorting network,611100
210,32,sequential sorting network,633700
210,32,std::sort,369900
220,32,own sorting network,1176868400
220,32,openmp sorting network,637800
220,32,sequential sorting network,627400
220,32,std::sort,397900
230,32,own sorting network,1281427000
230,32,openmp sorting network,672800
230,32,sequential sorting network,697900
230,32,std::sort,396400
240,32,own sorting network,1322745300
240,32,openmp sorting network,686300
240,32,sequential sorting network,689900
240,32,std::sort,396400
250,32,own sorting network,1374092600
250,32,openmp sorting network,706900
250,32,sequential sorting network,717100
250,32,std::sort,421600
260,32,own sorting network,1419917800
260,32,openmp sorting network,773800
260,32,sequential sorting network,1003700
260,32,std::sort,478400
270,32,own sorting network,1476135000
270,32,openmp sorting network,772200
270,32,sequential sorting network,812000
270,32,std::sort,454200
280,32,own sorting network,1535999000
280,32,openmp sorting network,814900
280,32,sequential sorting network,806200
280,32,std::sort,461700
290,32,own sorting network,1577180000
290,32,openmp sorting network,838200
290,32,sequential sorting network,835200
290,32,std::sort,488000
300,32,own sorting network,1636456100
300,32,openmp sorting network,883600
300,32,sequential sorting network,865300
300,32,std::sort,503200
310,32,own sorting network,1671180200
310,32,openmp sorting network,918100
310,32,sequential sorting network,957400
310,32,std::sort,525400
320,32,own sorting network,1727250100
320,32,openmp sorting network,920300
320,32,sequential sorting network,921700
320,32,std::sort,531800
330,32,own sorting network,1775360000
330,32,openmp sorting network,1000500
330,32,sequential sorting network,990000
330,32,std::sort,556400
340,32,own sorting network,1864890700
340,32,openmp sorting network,1021800
340,32,sequential sorting network,1051000
340,32,std::sort,601900
350,32,own sorting network,1929627400
350,32,openmp sorting network,1055300
350,32,sequential sorting network,1061400
350,32,std::sort,615900
360,32,own sorting network,1962035700
360,32,openmp sorting network,1071300
360,32,sequential sorting network,1061100
360,32,std::sort,639400
370,32,own sorting network,2042025300
370,32,openmp sorting network,1081000
370,32,sequential sorting network,1107200
370,32,std::sort,635900
380,32,own sorting network,2058458800
380,32,openmp sorting network,1095600
380,32,sequential sorting network,1089700
380,32,std::sort,632700
390,32,own sorting network,2117132600
390,32,openmp sorting network,1122400
390,32,sequential sorting network,1117000
390,32,std::sort,701100
400,32,own sorting network,2188770600
400,32,openmp sorting network,1178400
400,32,sequential sorting network,1144100
400,32,std::sort,662600
410,32,own sorting network,2214618800
410,32,openmp sorting network,1168500
410,32,sequential sorting network,1193700
410,32,std::sort,686900
420,32,own sorting network,2269123200
420,32,openmp sorting network,1196000
420,32,sequential sorting network,1201800
420,32,std::sort,703900
430,32,own sorting network,2327403600
430,32,openmp sorting network,1223100
430,32,sequential sorting network,1239900
430,32,std::sort,705100
440,32,own sorting network,2371267500
440,32,openmp sorting network,1281100
440,32,sequential sorting network,1257500
440,32,std::sort,727600
450,32,own sorting network,2426440200
450,32,openmp sorting network,1287300
450,32,sequential sorting network,1300600
450,32,std::sort,749100
460,32,own sorting network,2468114700
460,32,openmp sorting network,1338200
460,32,sequential sorting network,1321400
460,32,std::sort,795000
470,32,own sorting network,2500140500
470,32,openmp sorting network,1354500
470,32,sequential sorting network,1677200
470,32,std::sort,778700
480,32,own sorting network,2621446900
480,32,openmp sorting network,1368300
480,32,sequential sorting network,1441400
480,32,std::sort,798700
490,32,own sorting network,2650157300
490,32,openmp sorting network,1505100
490,32,sequential sorting network,1480100
490,32,std::sort,849300
500,32,own sorting network,2654727800
500,32,openmp sorting network,1488700
500,32,sequential sorting network,1470900
500,32,std::sort,964000
510,32,own sorting network,2758885500
510,32,openmp sorting network,1575700
510,32,sequential sorting network,1586600
510,32,std::sort,930000
520,32,own sorting network,2771567900
520,32,openmp sorting network,1544000
520,32,sequential sorting network,1492100
520,32,std::sort,860200
530,32,own sorting network,2786398600
530,32,openmp sorting network,1468400
530,32,sequential sorting network,1480800
530,32,std::sort,857400
540,32,own sorting network,2883413000
540,32,openmp sorting network,1537400
540,32,sequential sorting network,1553200
540,32,std::sort,899300
550,32,own sorting network,2917017700
550,32,openmp sorting network,1534800
550,32,sequential sorting network,1532400
550,32,std::sort,888800
560,32,own sorting network,2997334400
560,32,openmp sorting network,1549500
560,32,sequential sorting network,1569400
560,32,std::sort,928000
570,32,own sorting network,3014938600
570,32,openmp sorting network,1580500
570,32,sequential sorting network,1596500
570,32,std::sort,944900
580,32,own sorting network,2997309000
580,32,openmp sorting network,1600200
580,32,sequential sorting network,1573100
580,32,std::sort,916900
590,32,own sorting network,3036693400
590,32,openmp sorting network,1653700
590,32,sequential sorting network,1771100
590,32,std::sort,955000
600,32,own sorting network,3136130000
600,32,openmp sorting network,1689300
600,32,sequential sorting network,1678100
600,32,std::sort,968500
610,32,own sorting network,3138897000
610,32,openmp sorting network,1700800
610,32,sequential sorting network,1719800
610,32,std::sort,987200
620,32,own sorting network,3260448800
620,32,openmp sorting network,2623800
620,32,sequential sorting network,2821200
620,32,std::sort,1440600
630,32,own sorting network,3425499900
630,32,openmp sorting network,1784000
630,32,sequential sorting network,1775400
630,32,std::sort,1023500
640,32,own sorting network,3383335400
640,32,openmp sorting network,1781300
640,32,sequential sorting network,1830900
640,32,std::sort,1033600
650,32,own sorting network,3431183800
650,32,openmp sorting network,1814200
650,32,sequential sorting network,1827900
650,32,std::sort,1076100
660,32,own sorting network,3533103200
660,32,openmp sorting network,2079500
660,32,sequential sorting network,1903500
660,32,std::sort,1128000
670,32,own sorting network,3638901600
670,32,openmp sorting network,2008600
670,32,sequential sorting network,2057200
670,32,std::sort,1189700
680,32,own sorting network,3735967500
680,32,openmp sorting network,1975400
680,32,sequential sorting network,1953500
680,32,std::sort,1137000
690,32,own sorting network,3742177900
690,32,openmp sorting network,1970000
690,32,sequential sorting network,1977900
690,32,std::sort,1214300
700,32,own sorting network,3784026800
700,32,openmp sorting network,2038400
700,32,sequential sorting network,2060000
700,32,std::sort,1224900
710,32,own sorting network,3830984800
710,32,openmp sorting network,2027900
710,32,sequential sorting network,2070100
710,32,std::sort,1172400
720,32,own sorting network,3852878200
720,32,openmp sorting network,2062500
720,32,sequential sorting network,2055600
720,32,std::sort,1200400
730,32,own sorting network,3979319000
730,32,openmp sorting network,2081800
730,32,sequential sorting network,2115500
730,32,std::sort,1208400
740,32,own sorting network,4429227000
740,32,openmp sorting network,2269500
740,32,sequential sorting network,2233000
740,32,std::sort,1278400
750,32,own sorting network,4429145200
750,32,openmp sorting network,2139100
750,32,sequential sorting network,2157000
750,32,std::sort,1239900
760,32,own sorting network,4330448600
760,32,openmp sorting network,2322800
760,32,sequential sorting network,2227700
760,32,std::sort,1294900
770,32,own sorting network,4121320000
770,32,openmp sorting network,2287700
770,32,sequential sorting network,2245400
770,32,std::sort,1255200
780,32,own sorting network,4131218400
780,32,openmp sorting network,2204700
780,32,sequential sorting network,2202800
780,32,std::sort,1270800
790,32,own sorting network,4193606800
790,32,openmp sorting network,2261600
790,32,sequential sorting network,2290900
790,32,std::sort,1303400
800,32,own sorting network,4225122600
800,32,openmp sorting network,2248000
800,32,sequential sorting network,2263600
800,32,std::sort,1284900
810,32,own sorting network,4287230300
810,32,openmp sorting network,2315100
810,32,sequential sorting network,2329700
810,32,std::sort,1354700
820,32,own sorting network,4292866900
820,32,openmp sorting network,2336200
820,32,sequential sorting network,2449700
820,32,std::sort,1367700
830,32,own sorting network,4404520500
830,32,openmp sorting network,2407400
830,32,sequential sorting network,2398300
830,32,std::sort,1382300
840,32,own sorting network,4534826600
840,32,openmp sorting network,2447300
840,32,sequential sorting network,2534700
840,32,std::sort,1394100
850,32,own sorting network,4473911500
850,32,openmp sorting network,2371000
850,32,sequential sorting network,2377600
850,32,std::sort,1369600
860,32,own sorting network,4522040100
860,32,openmp sorting network,2406400
860,32,sequential sorting network,2526300
860,32,std::sort,1388000
870,32,own sorting network,4485437600
870,32,openmp sorting network,2358900
870,32,sequential sorting network,2499400
870,32,std::sort,1370400
880,32,own sorting network,4538829000
880,32,openmp sorting network,2388700
880,32,sequential sorting network,2486400
880,32,std::sort,1407900
890,32,own sorting network,4615894700
890,32,openmp sorting network,2427700
890,32,sequential sorting network,2427100
890,32,std::sort,1392600
900,32,own sorting network,4660348300
900,32,openmp sorting network,2444600
900,32,sequential sorting network,2547900
900,32,std::sort,1420500
910,32,own sorting network,4737804700
910,32,openmp sorting network,2460800
910,32,sequential sorting network,2529400
910,32,std::sort,1432500
920,32,own sorting network,4854725200
920,32,openmp sorting network,2577300
920,32,sequential sorting network,2609700
920,32,std::sort,1492900
930,32,own sorting network,4934529300
930,32,openmp sorting network,3814600
930,32,sequential sorting network,2941100
930,32,std::sort,1610500
940,32,own sorting network,5089857800
940,32,openmp sorting network,2849000
940,32,sequential sorting network,2772700
940,32,std::sort,1602600
950,32,own sorting network,5170799800
950,32,openmp sorting network,2857300
950,32,sequential sorting network,2807600
950,32,std::sort,1660400
960,32,own sorting network,5248047900
960,32,openmp sorting network,2914000
960,32,sequential sorting network,2948000
960,32,std::sort,1638800
970,32,own sorting network,5346135700
970,32,openmp sorting network,2817000
970,32,sequential sorting network,2791100
970,32,std::sort,1636400
980,32,own sorting network,5301838300
980,32,openmp sorting network,2926700
980,32,sequential sorting network,2889700
980,32,std::sort,1713500
990,32,own sorting network,5360452100
990,32,openmp sorting network,2821200
990,32,sequential sorting network,2915900
990,32,std::sort,1689100
1000,32,own sorting network,5519603200
1000,32,openmp sorting network,2901800
1000,32,sequential sorting network,2861900
1000,32,std::sort,1724500
10,64,own sorting network,133102800
10,64,openmp sorting network,81300
10,64,sequential sorting network,81600
10,64,std::sort,42300
20,64,own sorting network,308293700
20,64,openmp sorting network,161000
20,64,sequential sorting network,169100
20,64,std::sort,82900
30,64,own sorting network,460322100
30,64,openmp sorting network,239200
30,64,sequential sorting network,248500
30,64,std::sort,123300
40,64,own sorting network,620928300
40,64,openmp sorting network,319700
40,64,sequential sorting network,330000
40,64,std::sort,164000
50,64,own sorting network,776718700
50,64,openmp sorting network,402100
50,64,sequential sorting network,398700
50,64,std::sort,204600
60,64,own sorting network,917386300
60,64,openmp sorting network,472700
60,64,sequential sorting network,466100
60,64,std::sort,242400
70,64,own sorting network,1078991500
70,64,openmp sorting network,561300
70,64,sequential sorting network,557700
70,64,std::sort,324900
80,64,own sorting network,1222485700
80,64,openmp sorting network,657700
80,64,sequential sorting network,730900
80,64,std::sort,323000
90,64,own sorting network,1376723400
90,64,openmp sorting network,709200
90,64,sequential sorting network,703600
90,64,std::sort,371000
100,64,own sorting network,1526367200
100,64,openmp sorting network,801600
100,64,sequential sorting network,796000
100,64,std::sort,401800
110,64,own sorting network,1660278900
110,64,openmp sorting network,888200
110,64,sequential sorting network,863900
110,64,std::sort,429800
120,64,own sorting network,1933570000
120,64,openmp sorting network,1025800
120,64,sequential sorting network,1018400
120,64,std::sort,508800
130,64,own sorting network,2568295900
130,64,openmp sorting network,1206400
130,64,sequential sorting network,1522600
130,64,std::sort,605700
140,64,own sorting network,2351045900
140,64,openmp sorting network,1147600
140,64,sequential sorting network,1109400
140,64,std::sort,569400
150,64,own sorting network,2343704800
150,64,openmp sorting network,1240100
150,64,sequential sorting network,1281200
150,64,std::sort,650500
160,64,own sorting network,2442066100
160,64,openmp sorting network,1260500
160,64,sequential sorting network,1277400
160,64,std::sort,626300
170,64,own sorting network,2548199200
170,64,openmp sorting network,1352500
170,64,sequential sorting network,1350700
170,64,std::sort,670600
180,64,own sorting network,2754871100
180,64,openmp sorting network,1472500
180,64,sequential sorting network,1486800
180,64,std::sort,754500
190,64,own sorting network,2878907000
190,64,openmp sorting network,1503900
190,64,sequential sorting network,1534800
190,64,std::sort,738300
200,64,own sorting network,2986668100
200,64,openmp sorting network,1505300
200,64,sequential sorting network,1520900
200,64,std::sort,770000
210,64,own sorting network,3116321900
210,64,openmp sorting network,1635500
210,64,sequential sorting network,1637800
210,64,std::sort,835800
220,64,own sorting network,3272720000
220,64,openmp sorting network,1686200
220,64,sequential sorting network,1664700
220,64,std::sort,841900
230,64,own sorting network,3480514100
230,64,openmp sorting network,1801500
230,64,sequential sorting network,1799700
230,64,std::sort,903200
240,64,own sorting network,3543970500
240,64,openmp sorting network,1823700
240,64,sequential sorting network,1871700
240,64,std::sort,920500
250,64,own sorting network,3730989200
250,64,openmp sorting network,1940300
250,64,sequential sorting network,2082300
250,64,std::sort,982800
260,64,own sorting network,3856469400
260,64,openmp sorting network,2039100
260,64,sequential sorting network,2030800
260,64,std::sort,1019100
270,64,own sorting network,3976759000
270,64,openmp sorting network,2056300
270,64,sequential sorting network,2074800
270,64,std::sort,1035100
280,64,own sorting network,4136515800
280,64,openmp sorting network,2426900
280,64,sequential sorting network,2181500
280,64,std::sort,1105000
290,64,own sorting network,4262284100
290,64,openmp sorting network,2226800
290,64,sequential sorting network,2239800
290,64,std::sort,1111800
300,64,own sorting network,4377109800
300,64,openmp sorting network,2406300
300,64,sequential sorting network,2295100
300,64,std::sort,1147400
310,64,own sorting network,4551466700
310,64,openmp sorting network,2356400
310,64,sequential sorting network,2352500
310,64,std::sort,1199400
320,64,own sorting network,4773812700
320,64,openmp sorting network,2473200
320,64,sequential sorting network,2437400
320,64,std::sort,1231200
330,64,own sorting network,4919446100
330,64,openmp sorting network,2592400
330,64,sequential sorting network,2583900
330,64,std::sort,1308200
340,64,own sorting network,5090233800
340,64,openmp sorting network,2631900
340,64,sequential sorting network,2635800
340,64,std::sort,1341400
350,64,own sorting network,5326063700
350,64,openmp sorting network,2789000
350,64,sequential sorting network,2813200
350,64,std::sort,1406700
360,64,own sorting network,5656715200
360,64,openmp sorting network,2869200
360,64,sequential sorting network,2907200
360,64,std::sort,1452900
370,64,own sorting network,5693387500
370,64,openmp sorting network,2961600
370,64,sequential sorting network,3067600
370,64,std::sort,1488900
380,64,own sorting network,5833459500
380,64,openmp sorting network,3221900
380,64,sequential sorting network,3194200
380,64,std::sort,1576100
390,64,own sorting network,6017275500
390,64,openmp sorting network,3137500
390,64,sequential sorting network,3105000
390,64,std::sort,1583700
400,64,own sorting network,6064510800
400,64,openmp sorting network,3105400
400,64,sequential sorting network,3109200
400,64,std::sort,1655100
410,64,own sorting network,6243025200
410,64,openmp sorting network,3194800
410,64,sequential sorting network,3265800
410,64,std::sort,1715800
420,64,own sorting network,6387420400
420,64,openmp sorting network,3306900
420,64,sequential sorting network,3285900
420,64,std::sort,1690600
430,64,own sorting network,6483410800
430,64,openmp sorting network,3399800
430,64,sequential sorting network,3377400
430,64,std::sort,1697600
440,64,own sorting network,6690226900
440,64,openmp sorting network,3621900
440,64,sequential sorting network,3708200
440,64,std::sort,1820400
450,64,own sorting network,6779959100
450,64,openmp sorting network,3566300
450,64,sequential sorting network,3633900
450,64,std::sort,1878500
460,64,own sorting network,7028603100
460,64,openmp sorting network,3580000
460,64,sequential sorting network,3607500
460,64,std::sort,1811300
470,64,own sorting network,7028367800
470,64,openmp sorting network,3753700
470,64,sequential sorting network,3946700
470,64,std::sort,1923600
480,64,own sorting network,7322154000
480,64,openmp sorting network,3776900
480,64,sequential sorting network,3715600
480,64,std::sort,1842300
490,64,own sorting network,7207313500
490,64,openmp sorting network,3899700
490,64,sequential sorting network,3769200
490,64,std::sort,1881000
500,64,own sorting network,7317143100
500,64,openmp sorting network,5078900
500,64,sequential sorting network,3904300
500,64,std::sort,1944300
510,64,own sorting network,7615004400
510,64,openmp sorting network,3868900
510,64,sequential sorting network,4242600
510,64,std::sort,1964400
520,64,own sorting network,7675972700
520,64,openmp sorting network,4047100
520,64,sequential sorting network,4163300
520,64,std::sort,2045600
530,64,own sorting network,7839317400
530,64,openmp sorting network,4159200
530,64,sequential sorting network,4229000
530,64,std::sort,2084600
540,64,own sorting network,8261541000
540,64,openmp sorting network,4359800
540,64,sequential sorting network,4318100
540,64,std::sort,2183000
550,64,own sorting network,8285356500
550,64,openmp sorting network,4316100
550,64,sequential sorting network,4311100
550,64,std::sort,2158800
560,64,own sorting network,8637212200
560,64,openmp sorting network,4507000
560,64,sequential sorting network,4529600
560,64,std::sort,2265600
570,64,own sorting network,8664222200
570,64,openmp sorting network,4467300
570,64,sequential sorting network,4533900
570,64,std::sort,2225400
580,64,own sorting network,8963668900
580,64,openmp sorting network,4946600
580,64,sequential sorting network,5244300
580,64,std::sort,2526300
590,64,own sorting network,9038634600
590,64,openmp sorting network,4650600
590,64,sequential sorting network,4609100
590,64,std::sort,2322100
600,64,own sorting network,9025834400
600,64,openmp sorting network,4667600
600,64,sequential sorting network,4705900
600,64,std::sort,2392700
610,64,own sorting network,9862274400
610,64,openmp sorting network,4839200
610,64,sequential sorting network,4853500
610,64,std::sort,2373500
620,64,own sorting network,9223489400
620,64,openmp sorting network,4736400
620,64,sequential sorting network,4682100
620,64,std::sort,2367300
630,64,own sorting network,9336929100
630,64,openmp sorting network,4785800
630,64,sequential sorting network,4786700
630,64,std::sort,2406200
640,64,own sorting network,9600115500
640,64,openmp sorting network,4991100
640,64,sequential sorting network,5021500
640,64,std::sort,2511100
650,64,own sorting network,9998951500
650,64,openmp sorting network,5064600
650,64,sequential sorting network,5068400
650,64,std::sort,2548600
660,64,own sorting network,9873396600
660,64,openmp sorting network,5170900
660,64,sequential sorting network,5216300
660,64,std::sort,2623900
670,64,own sorting network,10790598400
670,64,openmp sorting network,5234800
670,64,sequential sorting network,5401400
670,64,std::sort,2657300
680,64,own sorting network,10538756400
680,64,openmp sorting network,5442200
680,64,sequential sorting network,5480500
680,64,std::sort,2742800
690,64,own sorting network,11146080300
690,64,openmp sorting network,5412100
690,64,sequential sorting network,5381200
690,64,std::sort,2675100
700,64,own sorting network,10449735200
700,64,openmp sorting network,5592500
700,64,sequential sorting network,5645900
700,64,std::sort,2823100
710,64,own sorting network,10468271900
710,64,openmp sorting network,5381700
710,64,sequential sorting network,5530800
710,64,std::sort,2775200
720,64,own sorting network,10632297100
720,64,openmp sorting network,5493200
720,64,sequential sorting network,5502200
720,64,std::sort,2739200
730,64,own sorting network,10887752100
730,64,openmp sorting network,6062600
730,64,sequential sorting network,5942200
730,64,std::sort,2954300
740,64,own sorting network,11363771500
740,64,openmp sorting network,5767800
740,64,sequential sorting network,5784800
740,64,std::sort,2895700
750,64,own sorting network,11636268100
750,64,openmp sorting network,5964200
750,64,sequential sorting network,5960400
750,64,std::sort,2943800
760,64,own sorting network,11533341400
760,64,openmp sorting network,5908700
760,64,sequential sorting network,6025800
760,64,std::sort,2968500
770,64,own sorting network,12519126600
770,64,openmp sorting network,6121400
770,64,sequential sorting network,6210900
770,64,std::sort,3101600
780,64,own sorting network,12224753600
780,64,openmp sorting network,6301200
780,64,sequential sorting network,6352700
780,64,std::sort,3138900
790,64,own sorting network,11943027200
790,64,openmp sorting network,6131200
790,64,sequential sorting network,6641700
790,64,std::sort,3120600
800,64,own sorting network,12194215000
800,64,openmp sorting network,6288800
800,64,sequential sorting network,6277800
800,64,std::sort,3139200
810,64,own sorting network,11960613000
810,64,openmp sorting network,6238800
810,64,sequential sorting network,6162500
810,64,std::sort,3104500
820,64,own sorting network,12199932800
820,64,openmp sorting network,6749000
820,64,sequential sorting network,6800400
820,64,std::sort,3409800
830,64,own sorting network,12351894200
830,64,openmp sorting network,6619700
830,64,sequential sorting network,6548500
830,64,std::sort,3270700
840,64,own sorting network,14741729900
840,64,openmp sorting network,6718800
840,64,sequential sorting network,6704500
840,64,std::sort,3494800
850,64,own sorting network,13414474200
850,64,openmp sorting network,7021100
850,64,sequential sorting network,7012700
850,64,std::sort,3511000
860,64,own sorting network,13298728300
860,64,openmp sorting network,6855600
860,64,sequential sorting network,6968900
860,64,std::sort,3462400
870,64,own sorting network,15897924000
870,64,openmp sorting network,7372400
870,64,sequential sorting network,7246800
870,64,std::sort,3684000
